Picked up JAVA_TOOL_OPTIONS: -Xmx2g
Opening log file:  /tmp/java.log.40118

                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022b Update 2 (9.13.0.2105380) 64-bit (glnxa64)
                              October 26, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
Starting parallel pool (parpool) using the 'local' profile ...
[Warning: The Cluster reported an error while destroying a job. The error was:
Could not open file
"/home/bulitko/.matlab/local_cluster_jobs/R2022b/Job459.in.mat", the error
returned was: Unable to find file or directory
'/home/bulitko/.matlab/local_cluster_jobs/R2022b/Job459.in.mat'...] 
[> In parallel.internal.cluster.CJSJobMethods.destroyOneJob (line 79)
In parallel.job.CJSConcurrentJob>@(job)CJSJobMethods.destroyOneJob(job.Parent,job,job.Support,job.SupportID) (line 52)
In parallel.job/CJSConcurrentJob/destroyJob (line 52)
In parallel.Job>iDeleteJobs (line 1634)
In parallel.internal.cluster.hetfun (line 57)
In parallel/Job/delete (line 1429)
In parallel/Cluster/hDeleteOneJob (line 1031)
In parallel.internal.pool.AbstractInteractiveClient>iDeleteJobs (line 491)
In parallel.internal.pool/AbstractInteractiveClient/pRemoveOldJobs (line 214)
In parallel.internal.pool/AbstractInteractiveClient/start (line 103)
In parallel.internal.pool.AbstractClusterPool>iStartClient (line 872)
In parallel.internal.pool.AbstractClusterPool.hBuildPool (line 630)
In parallel.internal.pool.doParpool (line 22)
In parpool (line 127)
In createPWpool (line 19)
In mrmeGrids (line 104)] 
Preserving jobs with IDs: 303 317 318 323 324 336 339 340 341 343 344 because they contain crash dump files.
You can use 'delete(myCluster.Jobs)' to remove all jobs created with profile Processes. To create 'myCluster' use 'myCluster = parcluster('Processes')'.
Connected to the parallel pool (number of workers: 32).
Loaded 1 seeds from grids/seeds/individual/blankSeed.mat
	we have a single blank seed, no need to run it through MC

	MCS total time 0.0 s + evolution total time 12.0 h = 12.0 h
	MCS runs 0 (1.0 m each) --> evolution runs 96 (4.0 h each)

seed  1 | gen    0 (0 grids scored in 1.3 s) | maps{1} | new champion: max wsl 13, nw -1, score 0
seed 15 | gen  240 (1 grids scored in 5.6 m) | maps{1} | new champion: max wsl 13, nw 21, score 54
seed 13 | gen   83 (35 grids scored in 5.6 m) | maps{1} | new champion: max wsl 13, nw 13, score 75
seed 26 | gen   91 (34 grids scored in 5.7 m) | maps{1} | new champion: max wsl 13, nw 17, score 65
seed  3 | gen  118 (37 grids scored in 6.1 m) | maps{1} | new champion: max wsl 13, nw 16, score 85
seed 10 | gen  175 (30 grids scored in 6.3 m) | maps{1} | new champion: max wsl 13, nw 17, score 74
seed  9 | gen  119 (41 grids scored in 6.4 m) | maps{1} | new champion: max wsl 13, nw 18, score 63
seed 16 | gen  355 (1 grids scored in 6.8 m) | maps{1} | new champion: max wsl 13, nw 22, score 44
seed 21 | gen   84 (23 grids scored in 7.0 m) | maps{1} | new champion: max wsl 13, nw 11, score 87
seed 10 | gen  176 (47 grids scored in 7.2 m) | maps{1} | new champion: max wsl 13, nw 17, score 75
seed 31 | gen   64 (28 grids scored in 7.2 m) | maps{1} | new champion: max wsl 13, nw 17, score 66
seed 16 | gen  356 (15 grids scored in 7.5 m) | maps{1} | new champion: max wsl 13, nw 21, score 48
seed  3 | gen  119 (75 grids scored in 8.0 m) | maps{1} | new champion: max wsl 13, nw 15, score 93
seed  5 | gen  142 (25 grids scored in 8.2 m) | maps{1} | new champion: max wsl 13, nw 17, score 50
seed 16 | gen  357 (37 grids scored in 8.6 m) | maps{1} | new champion: max wsl 13, nw 21, score 59
seed 10 | gen  177 (76 grids scored in 8.7 m) | maps{1} | new champion: max wsl 13, nw 17, score 77
seed  6 | gen  101 (33 grids scored in 8.7 m) | maps{1} | new champion: max wsl 13, nw 16, score 72
seed  5 | gen  143 (50 grids scored in 9.5 m) | maps{1} | new champion: max wsl 13, nw 18, score 58
seed 13 | gen   85 (68 grids scored in 9.8 m) | maps{1} | new champion: max wsl 13, nw 13, score 79
seed  7 | gen  182 (35 grids scored in 9.8 m) | maps{1} | new champion: max wsl 13, nw 19, score 63
seed 28 | gen  150 (39 grids scored in 10.1 m) | maps{1} | new champion: max wsl 13, nw 16, score 62
seed 11 | gen   46 (46 grids scored in 10.3 m) | maps{1} | new champion: max wsl 13, nw 15, score 84
seed 20 | gen   46 (43 grids scored in 10.3 m) | maps{1} | new champion: max wsl 13, nw 17, score 78
seed 16 | gen  358 (73 grids scored in 10.4 m) | maps{1} | new champion: max wsl 13, nw 21, score 60
seed  5 | gen  144 (76 grids scored in 10.8 m) | maps{1} | new champion: max wsl 13, nw 15, score 68
seed 13 | gen   86 (91 grids scored in 10.9 m) | maps{1} | new champion: max wsl 13, nw 13, score 85
seed  5 | gen  145 (96 grids scored in 11.8 m) | maps{1} | new champion: max wsl 13, nw 14, score 79
seed 17 | gen   57 (49 grids scored in 11.9 m) | maps{1} | new champion: max wsl 13, nw 17, score 60
seed  1 | gen   25 (58 grids scored in 12.9 m) | maps{1} | new champion: max wsl 12, nw 19, score 51
seed 29 | gen  186 (50 grids scored in 12.9 m) | maps{1} | new champion: max wsl 13, nw 21, score 89
seed  4 | gen  200 (44 grids scored in 13.0 m) | maps{1} | new champion: max wsl 13, nw 13, score 102
seed 32 | gen  202 (53 grids scored in 13.4 m) | maps{1} | new champion: max wsl 13, nw 19, score 57
seed 30 | gen   12 (47 grids scored in 13.5 m) | maps{1} | new champion: max wsl 13, nw 18, score 82
seed 26 | gen   93 (90 grids scored in 13.9 m) | maps{1} | new champion: max wsl 13, nw 19, score 75
seed 22 | gen   53 (64 grids scored in 14.3 m) | maps{1} | new champion: max wsl 11, nw 14, score 84
seed 27 | gen  137 (80 grids scored in 14.4 m) | maps{1} | new champion: max wsl 13, nw 18, score 71
seed 12 | gen   23 (70 grids scored in 14.6 m) | maps{1} | new champion: max wsl 12, nw 20, score 86
seed  8 | gen   34 (60 grids scored in 14.8 m) | maps{1} | new champion: max wsl 9, nw 16, score 63
seed  9 | gen  121 (106 grids scored in 16.0 m) | maps{1} | new champion: max wsl 13, nw 19, score 69
seed 19 | gen  140 (49 grids scored in 16.1 m) | maps{1} | new champion: max wsl 13, nw 21, score 81
seed 21 | gen   86 (96 grids scored in 16.2 m) | maps{1} | new champion: max wsl 13, nw 11, score 110
seed 28 | gen  152 (83 grids scored in 16.3 m) | maps{1} | new champion: max wsl 13, nw 17, score 68
seed  2 | gen  126 (70 grids scored in 16.5 m) | maps{1} | new champion: max wsl 12, nw 20, score 70
seed 31 | gen   66 (107 grids scored in 17.5 m) | maps{1} | new champion: max wsl 13, nw 17, score 82
seed 12 | gen   24 (136 grids scored in 17.9 m) | maps{1} | new champion: max wsl 12, nw 20, score 91
seed  9 | gen  122 (152 grids scored in 18.3 m) | maps{1} | new champion: max wsl 13, nw 19, score 75
seed  3 | gen  121 (152 grids scored in 18.7 m) | maps{1} | new champion: max wsl 13, nw 16, score 102
seed  5 | gen  147 (149 grids scored in 19.1 m) | maps{1} | new champion: max wsl 13, nw 14, score 87
seed  7 | gen  184 (104 grids scored in 19.3 m) | maps{1} | new champion: max wsl 13, nw 23, score 72
seed 18 | gen   27 (62 grids scored in 19.4 m) | maps{1} | new champion: max wsl 12, nw 17, score 56
seed 20 | gen   48 (103 grids scored in 19.5 m) | maps{1} | new champion: max wsl 12, nw 19, score 86
seed  5 | gen  148 (179 grids scored in 20.6 m) | maps{1} | new champion: max wsl 13, nw 14, score 90
seed  7 | gen  185 (136 grids scored in 20.9 m) | maps{1} | new champion: max wsl 13, nw 22, score 75
seed  6 | gen  103 (117 grids scored in 20.9 m) | maps{1} | new champion: max wsl 11, nw 15, score 105
seed 12 | gen   25 (212 grids scored in 21.7 m) | maps{1} | new champion: max wsl 12, nw 20, score 99
seed 16 | gen  360 (153 grids scored in 22.4 m) | maps{1} | new champion: max wsl 13, nw 20, score 68
seed 13 | gen   88 (169 grids scored in 23.0 m) | maps{1} | new champion: max wsl 11, nw 11, score 103
seed  7 | gen  186 (189 grids scored in 23.5 m) | maps{1} | new champion: max wsl 13, nw 22, score 88
seed 30 | gen   14 (119 grids scored in 24.0 m) | maps{1} | new champion: max wsl 13, nw 17, score 92
seed 10 | gen  179 (192 grids scored in 24.6 m) | maps{1} | new champion: max wsl 11, nw 16, score 87
seed 16 | gen  361 (200 grids scored in 24.8 m) | maps{1} | new champion: max wsl 13, nw 20, score 70
seed 32 | gen  204 (132 grids scored in 25.0 m) | maps{1} | new champion: max wsl 13, nw 19, score 60
seed 10 | gen  180 (245 grids scored in 27.3 m) | maps{1} | new champion: max wsl 13, nw 22, score 88
seed 26 | gen   95 (178 grids scored in 27.3 m) | maps{1} | new champion: max wsl 13, nw 19, score 88
seed 14 | gen  161 (84 grids scored in 27.4 m) | maps{1} | new champion: max wsl 13, nw 13, score 92
seed 17 | gen   59 (166 grids scored in 27.6 m) | maps{1} | new champion: max wsl 13, nw 18, score 81
seed 22 | gen   55 (155 grids scored in 27.7 m) | maps{1} | new champion: max wsl 13, nw 11, score 96
seed 29 | gen  188 (161 grids scored in 28.5 m) | maps{1} | new champion: max wsl 12, nw 16, score 90
seed 18 | gen   29 (123 grids scored in 28.8 m) | maps{1} | new champion: max wsl 13, nw 19, score 57
seed 11 | gen   48 (167 grids scored in 29.5 m) | maps{1} | new champion: max wsl 12, nw 17, score 93
seed  5 | gen  150 (242 grids scored in 29.8 m) | maps{1} | new champion: max wsl 13, nw 14, score 96
seed  3 | gen  123 (233 grids scored in 29.9 m) | maps{1} | new champion: max wsl 13, nw 16, score 110
seed 24 | gen   98 (98 grids scored in 30.4 m) | maps{1} | new champion: max wsl 12, nw 19, score 67
seed 20 | gen   50 (194 grids scored in 30.9 m) | maps{1} | new champion: max wsl 13, nw 18, score 91
seed  8 | gen   36 (185 grids scored in 31.5 m) | maps{1} | new champion: max wsl 8, nw 19, score 69
seed 31 | gen   68 (213 grids scored in 31.7 m) | maps{1} | new champion: max wsl 13, nw 17, score 86
seed  1 | gen   27 (181 grids scored in 32.2 m) | maps{1} | new champion: max wsl 11, nw 18, score 55
seed  2 | gen  128 (201 grids scored in 34.1 m) | maps{1} | new champion: max wsl 12, nw 19, score 79
seed 32 | gen  206 (214 grids scored in 36.2 m) | maps{1} | new champion: max wsl 13, nw 20, score 68
seed  6 | gen  105 (231 grids scored in 37.8 m) | maps{1} | new champion: max wsl 10, nw 12, score 108
seed 25 | gen   28 (126 grids scored in 38.4 m) | maps{1} | new champion: max wsl 10, nw 19, score 77
seed 15 | gen  243 (119 grids scored in 40.0 m) | maps{1} | new champion: max wsl 11, nw 21, score 69
seed 18 | gen   31 (204 grids scored in 40.8 m) | maps{1} | new champion: max wsl 13, nw 19, score 62
seed 14 | gen  163 (183 grids scored in 41.2 m) | maps{1} | new champion: max wsl 10, nw 11, score 95
seed 15 | gen  244 (193 grids scored in 43.7 m) | maps{1} | new champion: max wsl 12, nw 21, score 74
seed 20 | gen   52 (291 grids scored in 44.0 m) | maps{1} | new champion: max wsl 13, nw 18, score 99
seed 18 | gen   32 (272 grids scored in 44.2 m) | maps{1} | new champion: max wsl 13, nw 18, score 66
seed  7 | gen  188 (329 grids scored in 44.4 m) | maps{1} | new champion: max wsl 13, nw 22, score 90
seed 22 | gen   57 (282 grids scored in 44.4 m) | maps{1} | new champion: max wsl 11, nw 12, score 108
seed 21 | gen   89 (222 grids scored in 44.9 m) | maps{1} | new champion: max wsl 11, nw 12, score 115
seed 16 | gen  363 (356 grids scored in 45.8 m) | maps{1} | new champion: max wsl 13, nw 17, score 77
seed 10 | gen  182 (399 grids scored in 46.2 m) | maps{1} | new champion: max wsl 13, nw 13, score 95
seed 26 | gen   97 (332 grids scored in 47.0 m) | maps{1} | new champion: max wsl 13, nw 20, score 89
seed 18 | gen   33 (333 grids scored in 47.3 m) | maps{1} | new champion: max wsl 13, nw 19, score 69
seed 12 | gen   27 (400 grids scored in 47.5 m) | maps{1} | new champion: max wsl 11, nw 19, score 127
seed 32 | gen  208 (302 grids scored in 48.1 m) | maps{1} | new champion: max wsl 13, nw 20, score 74
seed  9 | gen  125 (295 grids scored in 50.1 m) | maps{1} | new champion: max wsl 13, nw 19, score 83
seed 18 | gen   34 (398 grids scored in 50.5 m) | maps{1} | new champion: max wsl 13, nw 19, score 70
seed 13 | gen   91 (300 grids scored in 51.1 m) | maps{1} | new champion: max wsl 11, nw 12, score 109
seed  4 | gen  203 (212 grids scored in 51.2 m) | maps{1} | new champion: max wsl 11, nw 14, score 117
seed 19 | gen  143 (189 grids scored in 51.7 m) | maps{1} | new champion: max wsl 13, nw 22, score 85
seed 11 | gen   50 (350 grids scored in 53.5 m) | maps{1} | new champion: max wsl 12, nw 18, score 105
seed  1 | gen   29 (335 grids scored in 53.6 m) | maps{1} | new champion: max wsl 11, nw 18, score 63
seed 18 | gen   35 (462 grids scored in 53.7 m) | maps{1} | new champion: max wsl 13, nw 19, score 71
seed 17 | gen   61 (352 grids scored in 54.6 m) | maps{1} | new champion: max wsl 13, nw 18, score 90
seed 18 | gen   36 (515 grids scored in 56.4 m) | maps{1} | new champion: max wsl 13, nw 21, score 76
seed 29 | gen  190 (369 grids scored in 56.7 m) | maps{1} | new champion: max wsl 13, nw 21, score 116
seed  2 | gen  130 (388 grids scored in 57.6 m) | maps{1} | new champion: max wsl 11, nw 18, score 90
seed 18 | gen   37 (572 grids scored in 59.2 m) | maps{1} | new champion: max wsl 13, nw 21, score 82
seed 20 | gen   54 (410 grids scored in 59.5 m) | maps{1} | new champion: max wsl 13, nw 18, score 110
seed 27 | gen  140 (263 grids scored in 1.0 h) | maps{1} | new champion: max wsl 12, nw 18, score 76
seed  8 | gen   38 (402 grids scored in 1.0 h) | maps{1} | new champion: max wsl 12, nw 20, score 77
seed 32 | gen  210 (407 grids scored in 1.0 h) | maps{1} | new champion: max wsl 13, nw 20, score 75
seed 25 | gen   30 (296 grids scored in 1.0 h) | maps{1} | new champion: max wsl 10, nw 20, score 80
seed  9 | gen  127 (398 grids scored in 1.1 h) | maps{1} | new champion: max wsl 13, nw 19, score 89
seed 22 | gen   59 (424 grids scored in 1.1 h) | maps{1} | new champion: max wsl 13, nw 12, score 110
seed 13 | gen   93 (395 grids scored in 1.1 h) | maps{1} | new champion: max wsl 11, nw 12, score 112
seed  6 | gen  107 (446 grids scored in 1.1 h) | maps{1} | new champion: max wsl 11, nw 15, score 110
seed 10 | gen  184 (559 grids scored in 1.1 h) | maps{1} | new champion: max wsl 13, nw 21, score 96
seed 28 | gen  156 (240 grids scored in 1.1 h) | maps{1} | new champion: max wsl 11, nw 17, score 89
seed  4 | gen  205 (342 grids scored in 1.2 h) | maps{1} | new champion: max wsl 11, nw 15, score 125
seed 26 | gen   99 (499 grids scored in 1.2 h) | maps{1} | new champion: max wsl 13, nw 19, score 92
seed 15 | gen  246 (371 grids scored in 1.2 h) | maps{1} | new champion: max wsl 12, nw 22, score 93
seed 16 | gen  365 (543 grids scored in 1.2 h) | maps{1} | new champion: max wsl 11, nw 19, score 78
seed  3 | gen  126 (408 grids scored in 1.2 h) | maps{1} | new champion: max wsl 11, nw 17, score 113
seed 31 | gen   71 (402 grids scored in 1.2 h) | maps{1} | new champion: max wsl 13, nw 15, score 90
seed 16 | gen  366 (651 grids scored in 1.3 h) | maps{1} | new champion: max wsl 13, nw 19, score 88
seed 32 | gen  212 (512 grids scored in 1.3 h) | maps{1} | new champion: max wsl 13, nw 19, score 80
seed 18 | gen   39 (708 grids scored in 1.3 h) | maps{1} | new champion: max wsl 13, nw 20, score 88
seed 24 | gen  101 (284 grids scored in 1.3 h) | maps{1} | new champion: max wsl 12, nw 18, score 74
seed 12 | gen   29 (641 grids scored in 1.3 h) | maps{1} | new champion: max wsl 11, nw 19, score 140
seed  2 | gen  132 (576 grids scored in 1.4 h) | maps{1} | new champion: max wsl 12, nw 17, score 95
seed 11 | gen   52 (579 grids scored in 1.4 h) | maps{1} | new champion: max wsl 12, nw 18, score 113
seed 14 | gen  166 (374 grids scored in 1.4 h) | maps{1} | new champion: max wsl 13, nw 11, score 116
seed 17 | gen   63 (571 grids scored in 1.4 h) | maps{1} | new champion: max wsl 13, nw 18, score 94
seed 22 | gen   61 (602 grids scored in 1.4 h) | maps{1} | new champion: max wsl 12, nw 17, score 114
seed  3 | gen  128 (534 grids scored in 1.5 h) | maps{1} | new champion: max wsl 13, nw 15, score 115
seed 32 | gen  214 (617 grids scored in 1.5 h) | maps{1} | new champion: max wsl 13, nw 19, score 81
seed  5 | gen  154 (439 grids scored in 1.5 h) | maps{1} | new champion: max wsl 13, nw 14, score 102
seed 25 | gen   32 (523 grids scored in 1.5 h) | maps{1} | new champion: max wsl 11, nw 16, score 108
seed  4 | gen  207 (521 grids scored in 1.6 h) | maps{1} | new champion: max wsl 11, nw 14, score 131
seed 26 | gen  101 (674 grids scored in 1.6 h) | maps{1} | new champion: max wsl 13, nw 21, score 97
seed 25 | gen   33 (645 grids scored in 1.6 h) | maps{1} | new champion: max wsl 11, nw 17, score 119
seed  6 | gen  109 (687 grids scored in 1.7 h) | maps{1} | new champion: max wsl 11, nw 15, score 114
seed  9 | gen  130 (558 grids scored in 1.7 h) | maps{1} | new champion: max wsl 12, nw 19, score 92
seed  8 | gen   40 (687 grids scored in 1.7 h) | maps{1} | new champion: max wsl 13, nw 15, score 99
seed 26 | gen  102 (780 grids scored in 1.7 h) | maps{1} | new champion: max wsl 13, nw 20, score 100
seed  7 | gen  191 (586 grids scored in 1.7 h) | maps{1} | new champion: max wsl 11, nw 16, score 93
seed 20 | gen   57 (603 grids scored in 1.7 h) | maps{1} | new champion: max wsl 13, nw 20, score 113
seed 16 | gen  368 (862 grids scored in 1.7 h) | maps{1} | new champion: max wsl 12, nw 17, score 96
seed 19 | gen  146 (423 grids scored in 1.7 h) | maps{1} | new champion: max wsl 13, nw 20, score 94
seed  8 | gen   41 (823 grids scored in 1.8 h) | maps{1} | new champion: max wsl 13, nw 15, score 104
seed  3 | gen  130 (673 grids scored in 1.8 h) | maps{1} | new champion: max wsl 11, nw 15, score 131
seed 23 | gen   32 (215 grids scored in 1.8 h) | maps{1} | new champion: max wsl 13, nw 12, score 85
seed 14 | gen  168 (561 grids scored in 1.9 h) | maps{1} | new champion: max wsl 10, nw 11, score 126
seed  2 | gen  134 (784 grids scored in 1.9 h) | maps{1} | new champion: max wsl 12, nw 17, score 105
seed  8 | gen   42 (967 grids scored in 1.9 h) | maps{1} | new champion: max wsl 12, nw 17, score 114
seed  5 | gen  156 (601 grids scored in 1.9 h) | maps{1} | new champion: max wsl 12, nw 13, score 112
