Picked up JAVA_TOOL_OPTIONS: -Xmx2g
Opening log file:  /tmp/java.log.9890

                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022b Update 2 (9.13.0.2105380) 64-bit (glnxa64)
                              October 26, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
Starting parallel pool (parpool) using the 'local' profile ...
Connected to the parallel pool (number of workers: 32).
Loaded 932 seeds from grids/seeds/individual/y2013.mat
	scoring all of them using MC
	MCS total time 30.0 m + evolution total time 2.0 d = 2.0 d
	MCS runs 932 (1.0 m each) --> evolution runs 352 (4.0 h each)

seed     8 | Wombat(0,1.0 m,0.64) x  184 | MC estimate 106
seed   300 | Wombat(0,1.0 m,0.64) x  113 | MC estimate 130
seed   370 | Wombat(0,1.0 m,0.64) x    8 | MC estimate 119
seed   440 | Wombat(0,1.0 m,0.64) x   98 | MC estimate 141
seed   105 | Wombat(0,1.0 m,0.64) x  172 | MC estimate 113
seed   426 | Wombat(0,1.0 m,0.64) x  124 | MC estimate 132
seed    89 | Wombat(0,1.0 m,0.64) x  212 | MC estimate  72
seed   215 | Wombat(0,1.0 m,0.64) x   35 | MC estimate 134
seed   272 | Wombat(0,1.0 m,0.64) x   62 | MC estimate 124
seed   202 | Wombat(0,1.0 m,0.64) x  149 | MC estimate 138
seed   174 | Wombat(0,1.0 m,0.64) x   99 | MC estimate 110
seed   131 | Wombat(0,1.0 m,0.64) x  142 | MC estimate 119
seed   328 | Wombat(0,1.0 m,0.64) x  156 | MC estimate 122
seed   313 | Wombat(0,1.0 m,0.64) x    2 | MC estimate 123
seed   495 | Wombat(0,1.0 m,0.64) x  163 | MC estimate 121
seed   509 | Wombat(0,1.0 m,0.64) x    9 | MC estimate 122
seed   341 | Wombat(0,1.0 m,0.64) x  208 | MC estimate  73
seed   357 | Wombat(0,1.0 m,0.64) x  212 | MC estimate  74
seed   481 | Wombat(0,1.0 m,0.64) x  134 | MC estimate 132
seed   258 | Wombat(0,1.0 m,0.64) x    5 | MC estimate 123
seed   384 | Wombat(0,1.0 m,0.64) x  174 | MC estimate  74
seed   453 | Wombat(0,1.0 m,0.64) x  216 | MC estimate  74
seed    75 | Wombat(0,1.0 m,0.64) x  200 | MC estimate  72
seed   187 | Wombat(0,1.0 m,0.64) x   10 | MC estimate 116
seed   467 | Wombat(0,1.0 m,0.64) x  202 | MC estimate  74
seed   397 | Wombat(0,1.0 m,0.64) x  217 | MC estimate  74
seed   159 | Wombat(0,1.0 m,0.64) x   86 | MC estimate 118
seed   243 | Wombat(0,1.0 m,0.64) x  114 | MC estimate 134
seed   230 | Wombat(0,1.0 m,0.64) x  214 | MC estimate 127
seed   145 | Wombat(0,1.0 m,0.64) x   12 | MC estimate 143
seed   411 | Wombat(0,1.0 m,0.64) x   47 | MC estimate 141
seed   439 | Wombat(0,1.0 m,0.64) x    3 | MC estimate 131
seed   369 | Wombat(0,1.0 m,0.64) x   33 | MC estimate 133
seed   425 | Wombat(0,1.0 m,0.64) x  197 | MC estimate  74
seed    88 | Wombat(0,1.0 m,0.64) x  204 | MC estimate  72
seed   104 | Wombat(0,1.0 m,0.64) x   19 | MC estimate 120
seed   201 | Wombat(0,1.0 m,0.64) x  156 | MC estimate  72
seed   271 | Wombat(0,1.0 m,0.64) x  188 | MC estimate 152
seed   299 | Wombat(0,1.0 m,0.64) x   55 | MC estimate 145
seed   327 | Wombat(0,1.0 m,0.64) x   62 | MC estimate 145
seed   312 | Wombat(0,1.0 m,0.64) x  124 | MC estimate 135
seed   340 | Wombat(0,1.0 m,0.64) x  177 | MC estimate  73
seed   356 | Wombat(0,1.0 m,0.64) x  204 | MC estimate  74
seed   494 | Wombat(0,1.0 m,0.64) x  137 | MC estimate 134
seed   117 | Wombat(0,1.0 m,0.64) x    4 | MC estimate 134
seed   480 | Wombat(0,1.0 m,0.64) x  203 | MC estimate  74
seed   173 | Wombat(0,1.0 m,0.64) x   69 | MC estimate 149
seed   257 | Wombat(0,1.0 m,0.64) x  197 | MC estimate 124
seed   285 | Wombat(0,1.0 m,0.64) x  166 | MC estimate 148
seed   452 | Wombat(0,1.0 m,0.64) x  207 | MC estimate 145
seed    74 | Wombat(0,1.0 m,0.64) x  165 | MC estimate 136
seed   466 | Wombat(0,1.0 m,0.64) x   76 | MC estimate 152
seed   396 | Wombat(0,1.0 m,0.64) x   29 | MC estimate 127
seed   508 | Wombat(0,1.0 m,0.64) x   34 | MC estimate 120
seed   130 | Wombat(0,1.0 m,0.64) x   99 | MC estimate 119
seed   144 | Wombat(0,1.0 m,0.64) x    2 | MC estimate 125
seed   410 | Wombat(0,1.0 m,0.64) x  181 | MC estimate  74
seed   158 | Wombat(0,1.0 m,0.64) x  121 | MC estimate 131
seed   438 | Wombat(0,1.0 m,0.64) x  183 | MC estimate  74
seed   368 | Wombat(0,1.0 m,0.64) x  143 | MC estimate 116
seed   383 | Wombat(0,1.0 m,0.64) x   31 | MC estimate 121
seed   424 | Wombat(0,1.0 m,0.64) x  169 | MC estimate 124
seed   214 | Wombat(0,1.0 m,0.64) x   42 | MC estimate 134
seed   103 | Wombat(0,1.0 m,0.64) x   66 | MC estimate 135
seed   186 | Wombat(0,1.0 m,0.64) x   20 | MC estimate 131
seed   200 | Wombat(0,1.0 m,0.64) x  212 | MC estimate  72
seed    87 | Wombat(0,1.0 m,0.64) x   25 | MC estimate 120
seed   242 | Wombat(0,1.0 m,0.64) x   90 | MC estimate 129
seed   326 | Wombat(0,1.0 m,0.64) x    3 | MC estimate 103
seed   311 | Wombat(0,1.0 m,0.64) x    3 | MC estimate 124
seed   355 | Wombat(0,1.0 m,0.64) x  205 | MC estimate  74
seed   339 | Wombat(0,1.0 m,0.64) x  170 | MC estimate 128
seed   493 | Wombat(0,1.0 m,0.64) x  152 | MC estimate 150
seed   479 | Wombat(0,1.0 m,0.64) x  191 | MC estimate  74
seed   256 | Wombat(0,1.0 m,0.64) x  177 | MC estimate  73
seed   116 | Wombat(0,1.0 m,0.64) x    2 | MC estimate 147
seed   451 | Wombat(0,1.0 m,0.64) x    7 | MC estimate 126
seed   465 | Wombat(0,1.0 m,0.64) x  190 | MC estimate  74
seed   284 | Wombat(0,1.0 m,0.64) x   22 | MC estimate 130
seed   229 | Wombat(0,1.0 m,0.64) x  118 | MC estimate 120
seed   298 | Wombat(0,1.0 m,0.64) x   80 | MC estimate 145
seed   395 | Wombat(0,1.0 m,0.64) x  186 | MC estimate  74
seed   507 | Wombat(0,1.0 m,0.64) x  193 | MC estimate 135
seed   172 | Wombat(0,1.0 m,0.64) x   32 | MC estimate 131
seed   129 | Wombat(0,1.0 m,0.64) x  179 | MC estimate  72
seed    73 | Wombat(0,1.0 m,0.64) x   57 | MC estimate 138
seed   409 | Wombat(0,1.0 m,0.64) x  180 | MC estimate  74
seed   437 | Wombat(0,1.0 m,0.64) x  170 | MC estimate  74
seed   270 | Wombat(0,1.0 m,0.64) x  154 | MC estimate 124
seed   423 | Wombat(0,1.0 m,0.64) x  140 | MC estimate 143
seed   382 | Wombat(0,1.0 m,0.64) x    9 | MC estimate 114
seed   157 | Wombat(0,1.0 m,0.64) x   54 | MC estimate 118
seed   199 | Wombat(0,1.0 m,0.64) x  155 | MC estimate  72
seed    86 | Wombat(0,1.0 m,0.64) x  164 | MC estimate 133
seed   102 | Wombat(0,1.0 m,0.64) x   48 | MC estimate 144
seed   354 | Wombat(0,1.0 m,0.64) x   56 | MC estimate 130
seed   492 | Wombat(0,1.0 m,0.64) x  178 | MC estimate  74
seed   338 | Wombat(0,1.0 m,0.64) x  125 | MC estimate 138
seed   478 | Wombat(0,1.0 m,0.64) x  195 | MC estimate  74
seed   255 | Wombat(0,1.0 m,0.64) x  225 | MC estimate  73
seed   367 | Wombat(0,1.0 m,0.64) x   94 | MC estimate 118
seed   450 | Wombat(0,1.0 m,0.64) x  211 | MC estimate  74
seed   143 | Wombat(0,1.0 m,0.64) x  128 | MC estimate 119
seed   464 | Wombat(0,1.0 m,0.64) x  203 | MC estimate  74
seed   310 | Wombat(0,1.0 m,0.64) x    7 | MC estimate 127
seed   228 | Wombat(0,1.0 m,0.64) x  216 | MC estimate 140
seed   185 | Wombat(0,1.0 m,0.64) x   83 | MC estimate 123
seed   283 | Wombat(0,1.0 m,0.64) x   18 | MC estimate 108
seed   213 | Wombat(0,1.0 m,0.64) x   71 | MC estimate 130
seed   297 | Wombat(0,1.0 m,0.64) x  224 | MC estimate  73
seed   394 | Wombat(0,1.0 m,0.64) x  184 | MC estimate  74
seed   128 | Wombat(0,1.0 m,0.64) x  219 | MC estimate  72
seed    72 | Wombat(0,1.0 m,0.64) x   26 | MC estimate 120
seed   325 | Wombat(0,1.0 m,0.64) x   56 | MC estimate 132
seed   408 | Wombat(0,1.0 m,0.64) x  179 | MC estimate  74
seed   436 | Wombat(0,1.0 m,0.64) x  185 | MC estimate  74
seed   241 | Wombat(0,1.0 m,0.64) x   19 | MC estimate 141
seed   269 | Wombat(0,1.0 m,0.64) x  215 | MC estimate 119
seed   422 | Wombat(0,1.0 m,0.64) x  183 | MC estimate  74
seed   115 | Wombat(0,1.0 m,0.64) x   19 | MC estimate 126
seed   198 | Wombat(0,1.0 m,0.64) x  203 | MC estimate  72
seed   156 | Wombat(0,1.0 m,0.64) x    3 | MC estimate 123
seed   506 | Wombat(0,1.0 m,0.64) x  134 | MC estimate 125
seed   353 | Wombat(0,1.0 m,0.64) x  114 | MC estimate 140
seed   491 | Wombat(0,1.0 m,0.64) x  160 | MC estimate  74
seed   477 | Wombat(0,1.0 m,0.64) x  184 | MC estimate  74
seed   366 | Wombat(0,1.0 m,0.64) x  147 | MC estimate  74
seed   381 | Wombat(0,1.0 m,0.64) x   21 | MC estimate 127
seed    85 | Wombat(0,1.0 m,0.64) x   46 | MC estimate 138
seed   449 | Wombat(0,1.0 m,0.64) x  172 | MC estimate  74
seed   254 | Wombat(0,1.0 m,0.64) x   73 | MC estimate 140
seed   142 | Wombat(0,1.0 m,0.64) x  142 | MC estimate 120
seed   463 | Wombat(0,1.0 m,0.64) x  190 | MC estimate  74
seed   171 | Wombat(0,1.0 m,0.64) x   91 | MC estimate 128
seed   309 | Wombat(0,1.0 m,0.64) x  208 | MC estimate  73
seed   184 | Wombat(0,1.0 m,0.64) x    1 | MC estimate 122
seed   282 | Wombat(0,1.0 m,0.64) x   84 | MC estimate 140
seed   393 | Wombat(0,1.0 m,0.64) x  208 | MC estimate  74
seed   101 | Wombat(0,1.0 m,0.64) x   82 | MC estimate 111
seed   127 | Wombat(0,1.0 m,0.64) x  190 | MC estimate  72
seed   407 | Wombat(0,1.0 m,0.64) x  146 | MC estimate 128
seed   435 | Wombat(0,1.0 m,0.64) x  176 | MC estimate  74
seed    71 | Wombat(0,1.0 m,0.64) x   46 | MC estimate 120
seed   268 | Wombat(0,1.0 m,0.64) x  178 | MC estimate  73
seed   421 | Wombat(0,1.0 m,0.64) x  195 | MC estimate  74
seed   212 | Wombat(0,1.0 m,0.64) x   42 | MC estimate 136
seed   114 | Wombat(0,1.0 m,0.64) x  174 | MC estimate  72
seed   197 | Wombat(0,1.0 m,0.64) x  164 | MC estimate  72
seed   337 | Wombat(0,1.0 m,0.64) x  139 | MC estimate 126
seed   240 | Wombat(0,1.0 m,0.64) x   78 | MC estimate 135
seed   490 | Wombat(0,1.0 m,0.64) x  178 | MC estimate  74
seed   324 | Wombat(0,1.0 m,0.64) x   20 | MC estimate 129
seed   352 | Wombat(0,1.0 m,0.64) x   12 | MC estimate 104
seed   476 | Wombat(0,1.0 m,0.64) x  189 | MC estimate 127
seed   296 | Wombat(0,1.0 m,0.64) x   26 | MC estimate 143
seed   365 | Wombat(0,1.0 m,0.64) x  226 | MC estimate  74
seed    84 | Wombat(0,1.0 m,0.64) x  120 | MC estimate 143
seed   227 | Wombat(0,1.0 m,0.64) x  157 | MC estimate 125
seed   448 | Wombat(0,1.0 m,0.64) x  181 | MC estimate  74
seed   253 | Wombat(0,1.0 m,0.64) x  184 | MC estimate 148
seed   141 | Wombat(0,1.0 m,0.64) x   28 | MC estimate 127
seed   462 | Wombat(0,1.0 m,0.64) x  198 | MC estimate  74
seed   155 | Wombat(0,1.0 m,0.64) x   69 | MC estimate 137
seed   183 | Wombat(0,1.0 m,0.64) x  142 | MC estimate 119
seed   308 | Wombat(0,1.0 m,0.64) x   43 | MC estimate 130
seed   392 | Wombat(0,1.0 m,0.64) x  190 | MC estimate  74
seed   505 | Wombat(0,1.0 m,0.64) x   73 | MC estimate 115
seed   126 | Wombat(0,1.0 m,0.64) x  220 | MC estimate  72
seed   100 | Wombat(0,1.0 m,0.64) x   17 | MC estimate 114
seed   380 | Wombat(0,1.0 m,0.64) x   22 | MC estimate 130
seed   406 | Wombat(0,1.0 m,0.64) x   50 | MC estimate 128
seed   434 | Wombat(0,1.0 m,0.64) x  184 | MC estimate  74
seed   170 | Wombat(0,1.0 m,0.64) x   57 | MC estimate 132
seed   267 | Wombat(0,1.0 m,0.64) x  220 | MC estimate  73
seed   420 | Wombat(0,1.0 m,0.64) x  179 | MC estimate 143
seed   113 | Wombat(0,1.0 m,0.64) x   82 | MC estimate 125
seed   196 | Wombat(0,1.0 m,0.64) x  205 | MC estimate  72
seed   336 | Wombat(0,1.0 m,0.64) x   76 | MC estimate 115
seed   211 | Wombat(0,1.0 m,0.64) x  130 | MC estimate 141
seed   351 | Wombat(0,1.0 m,0.64) x  164 | MC estimate 127
seed   475 | Wombat(0,1.0 m,0.64) x  194 | MC estimate  74
seed   295 | Wombat(0,1.0 m,0.64) x  222 | MC estimate  73
seed   323 | Wombat(0,1.0 m,0.64) x   20 | MC estimate 133
seed   364 | Wombat(0,1.0 m,0.64) x  199 | MC estimate  74
seed   239 | Wombat(0,1.0 m,0.64) x   91 | MC estimate 133
seed   447 | Wombat(0,1.0 m,0.64) x  178 | MC estimate  74
seed   252 | Wombat(0,1.0 m,0.64) x  176 | MC estimate  73
seed   461 | Wombat(0,1.0 m,0.64) x  191 | MC estimate  74
seed   154 | Wombat(0,1.0 m,0.64) x  151 | MC estimate 138
seed   281 | Wombat(0,1.0 m,0.64) x   80 | MC estimate 139
seed   140 | Wombat(0,1.0 m,0.64) x   17 | MC estimate 120
seed   182 | Wombat(0,1.0 m,0.64) x  186 | MC estimate 126
seed   307 | Wombat(0,1.0 m,0.64) x  171 | MC estimate  73
seed   226 | Wombat(0,1.0 m,0.64) x   34 | MC estimate 117
seed   391 | Wombat(0,1.0 m,0.64) x  168 | MC estimate  74
seed   125 | Wombat(0,1.0 m,0.64) x  195 | MC estimate  72
seed    83 | Wombat(0,1.0 m,0.64) x   80 | MC estimate 142
seed   504 | Wombat(0,1.0 m,0.64) x   12 | MC estimate 137
seed    70 | Wombat(0,1.0 m,0.64) x   87 | MC estimate 151
seed   379 | Wombat(0,1.0 m,0.64) x    9 | MC estimate 123
seed   405 | Wombat(0,1.0 m,0.64) x   81 | MC estimate 133
seed   489 | Wombat(0,1.0 m,0.64) x  103 | MC estimate 127
seed   433 | Wombat(0,1.0 m,0.64) x  173 | MC estimate  74
seed   266 | Wombat(0,1.0 m,0.64) x  178 | MC estimate  73
seed   419 | Wombat(0,1.0 m,0.64) x  199 | MC estimate  74
seed   335 | Wombat(0,1.0 m,0.64) x  204 | MC estimate  73
seed   169 | Wombat(0,1.0 m,0.64) x   31 | MC estimate 120
seed   195 | Wombat(0,1.0 m,0.64) x   25 | MC estimate 123
seed    99 | Wombat(0,1.0 m,0.64) x   22 | MC estimate 123
seed   112 | Wombat(0,1.0 m,0.64) x    2 | MC estimate 138
seed   294 | Wombat(0,1.0 m,0.64) x  221 | MC estimate  73
seed   322 | Wombat(0,1.0 m,0.64) x  204 | MC estimate  73
seed   363 | Wombat(0,1.0 m,0.64) x  228 | MC estimate  74
seed   251 | Wombat(0,1.0 m,0.64) x  216 | MC estimate  73
seed   460 | Wombat(0,1.0 m,0.64) x  201 | MC estimate  74
seed   280 | Wombat(0,1.0 m,0.64) x  179 | MC estimate 110
seed   446 | Wombat(0,1.0 m,0.64) x   25 | MC estimate 130
seed   474 | Wombat(0,1.0 m,0.64) x   52 | MC estimate 116
seed   390 | Wombat(0,1.0 m,0.64) x  196 | MC estimate  74
seed   181 | Wombat(0,1.0 m,0.64) x  119 | MC estimate 131
seed   124 | Wombat(0,1.0 m,0.64) x    2 | MC estimate 125
seed    82 | Wombat(0,1.0 m,0.64) x    2 | MC estimate 131
seed   306 | Wombat(0,1.0 m,0.64) x    9 | MC estimate 123
seed   225 | Wombat(0,1.0 m,0.64) x   25 | MC estimate 121
seed   210 | Wombat(0,1.0 m,0.64) x   92 | MC estimate 130
seed   503 | Wombat(0,1.0 m,0.64) x   11 | MC estimate 125
